PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1641803,2024-25,00,1610612754,IND,23.0,5,0,8.0,1,6,0.167,0,3,0.0,1,1,1.0,0,0,0,1,0,0,1,2,3
1641803,2024-25,00,1610612750,MIN,23.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
1641803,2024-25,00,0,TOT,23.0,6,0,9.0,1,6,0.167,0,3,0.0,1,1,1.0,0,1,1,1,0,0,1,3,3
1627777,2016-17,00,1610612754,IND,24.0,23,0,93.0,9,36,0.25,1,12,0.083,2,2,1.0,2,15,17,5,3,0,5,6,21
1627777,2017-18,00,1610612762,UTA,25.0,9,0,32.0,4,11,0.364,0,4,0.0,1,2,0.5,3,6,9,3,2,0,3,1,9
1627777,2018-19,00,1610612762,UTA,26.0,59,0,516.0,86,181,0.475,43,105,0.41,20,24,0.833,11,76,87,35,10,6,23,57,235
1627777,2019-20,00,1610612762,UTA,27.0,66,1,923.0,141,322,0.438,90,225,0.4,20,24,0.833,15,112,127,44,18,5,30,75,392
1627777,2020-21,00,1610612762,UTA,28.0,72,10,1154.0,177,405,0.437,124,292,0.425,22,23,0.957,28,148,176,59,25,8,51,116,500
1627777,2021-22,00,1610612755,PHI,29.0,76,7,1736.0,246,563,0.437,156,387,0.403,52,59,0.881,25,178,203,102,30,13,59,190,700
1627777,2022-23,00,1610612755,PHI,30.0,78,1,1512.0,222,502,0.442,154,384,0.401,39,45,0.867,19,166,185,77,30,14,54,145,637
1627777,2023-24,00,1610612739,CLE,31.0,82,10,1831.0,284,632,0.449,149,396,0.376,51,60,0.85,22,256,278,98,30,18,72,192,768
1627777,2024-25,00,1610612739,CLE,31.0,40,1,798.0,128,272,0.471,65,173,0.376,13,17,0.765,26,116,142,59,13,6,42,91,334
1630227,2021-22,00,1610612745,HOU,20.0,24,0,261.0,27,67,0.403,7,26,0.269,16,30,0.533,7,26,33,40,15,0,26,21,77
1630227,2022-23,00,1610612745,HOU,21.0,57,7,914.0,81,237,0.342,40,140,0.286,24,36,0.667,18,80,98,132,31,7,86,59,226
1630227,2023-24,00,1610612750,MIN,22.0,15,0,50.0,9,24,0.375,6,17,0.353,3,6,0.5,1,2,3,6,5,0,5,2,27
1630227,2024-25,00,1610612750,MIN,22.0,3,0,13.0,0,1,0.0,0,1,0.0,1,2,0.5,0,4,4,3,0,0,4,1,1
1630192,2020-21,00,1610612743,DEN,20.0,42,1,397.0,50,104,0.481,24,59,0.407,12,15,0.8,14,51,65,10,8,4,7,29,136
1630192,2021-22,00,1610612743,DEN,21.0,41,1,698.0,96,186,0.516,37,80,0.463,41,65,0.631,56,91,147,17,16,13,23,79,270
1630192,2022-23,00,1610612743,DEN,22.0,53,5,728.0,110,196,0.561,17,65,0.262,40,62,0.645,65,73,138,18,17,23,31,105,277
1630192,2023-24,00,1610612743,DEN,23.0,58,0,576.0,69,149,0.463,6,23,0.261,42,62,0.677,61,65,126,32,15,38,27,81,186
1630192,2024-25,00,1610612743,DEN,24.0,23,0,106.0,14,31,0.452,0,9,0.0,3,7,0.429,2,7,9,4,1,2,4,9,31
1629669,2019-20,00,1610612750,MIN,20.0,15,0,151.0,19,53,0.358,3,26,0.115,16,17,0.941,3,10,13,19,3,1,3,11,57
1629669,2020-21,00,1610612750,MIN,21.0,42,0,759.0,142,335,0.424,50,150,0.333,45,55,0.818,19,76,95,62,22,12,28,72,379
1629669,2021-22,00,1610612750,MIN,22.0,62,1,975.0,196,413,0.475,63,160,0.394,72,92,0.783,22,101,123,130,27,10,36,73,527
1629669,2022-23,00,1610612750,MIN,23.0,65,2,1252.0,280,625,0.448,67,232,0.289,77,99,0.778,36,134,170,132,42,5,65,101,704
1629669,2023-24,00,1610612763,MEM,24.0,9,1,156.0,22,55,0.4,4,23,0.174,3,3,1.0,3,11,14,16,3,0,5,13,51
1629669,2023-24,00,1610612765,DET,24.0,4,0,58.0,12,23,0.522,2,6,0.333,4,6,0.667,3,7,10,3,1,2,2,2,30
1629669,2023-24,00,0,TOT,24.0,13,1,214.0,34,78,0.436,6,29,0.207,7,9,0.778,6,18,24,19,4,2,7,15,81
1629669,2024-25,00,1610612740,NOP,25.0,8,0,168.0,26,73,0.356,8,27,0.296,7,11,0.636,6,14,20,18,1,4,8,9,67
203994,2014-15,00,1610612743,DEN,20.0,62,27,1103.0,171,383,0.446,0,2,0.0,84,132,0.636,125,257,382,50,52,68,86,207,426
203994,2015-16,00,1610612743,DEN,21.0,32,3,547.0,101,242,0.417,0,3,0.0,61,99,0.616,65,110,175,40,24,44,55,91,263
203994,2016-17,00,1610612743,DEN,22.0,45,29,807.0,151,298,0.507,0,0,0.0,56,113,0.496,89,171,260,60,25,36,81,88,358
203994,2016-17,00,1610612757,POR,22.0,20,19,584.0,120,236,0.508,0,1,0.0,64,97,0.66,65,142,207,63,25,38,62,73,304
203994,2016-17,00,0,TOT,22.0,65,48,1391.0,271,534,0.507,0,1,0.0,120,210,0.571,154,313,467,123,50,74,143,161,662
203994,2017-18,00,1610612757,POR,23.0,79,79,2088.0,480,951,0.505,0,7,0.0,172,273,0.63,189,519,708,143,64,111,183,247,1132
203994,2018-19,00,1610612757,POR,24.0,72,72,1974.0,420,826,0.508,3,29,0.103,282,365,0.773,243,505,748,233,71,103,168,250,1125
203994,2019-20,00,1610612757,POR,25.0,8,8,253.0,54,109,0.495,2,10,0.2,31,35,0.886,23,59,82,32,11,16,19,39,141
203994,2020-21,00,1610612757,POR,26.0,37,37,880.0,171,333,0.514,12,30,0.4,70,113,0.619,86,246,332,125,38,39,73,103,424
203994,2021-22,00,1610612757,POR,27.0,56,56,1578.0,321,600,0.535,15,56,0.268,185,268,0.69,167,452,619,157,62,34,143,189,842
203994,2022-23,00,1610612757,POR,28.0,52,52,1391.0,262,505,0.519,43,119,0.361,127,192,0.661,114,357,471,149,43,44,119,185,694
203994,2023-24,00,1610612756,PHX,29.0,76,76,2078.0,320,627,0.51,22,90,0.244,167,261,0.64,224,613,837,301,81,80,175,254,829
203994,2024-25,00,1610612756,PHX,30.0,25,23,592.0,74,163,0.454,19,59,0.322,48,69,0.696,46,183,229,47,23,16,57,78,215
1626220,2017-18,00,1610612762,UTA,25.0,69,4,1150.0,120,284,0.423,42,118,0.356,61,76,0.803,25,211,236,95,36,16,55,105,343
1626220,2018-19,00,1610612762,UTA,26.0,82,16,1671.0,163,343,0.475,68,176,0.386,32,42,0.762,22,263,285,124,54,24,70,172,426
1626220,2019-20,00,1610612762,UTA,27.0,71,62,2049.0,158,365,0.433,92,244,0.377,42,55,0.764,27,362,389,180,59,32,61,202,450
1626220,2020-21,00,1610612762,UTA,28.0,71,71,2240.0,175,394,0.444,107,278,0.385,39,46,0.848,88,397,485,181,57,32,83,182,496
1626220,2021-22,00,1610612762,UTA,29.0,77,77,2406.0,203,444,0.457,119,306,0.389,45,56,0.804,64,304,368,191,86,32,79,183,570
1626220,2022-23,00,1610612751,BKN,30.0,76,53,2409.0,229,593,0.386,163,419,0.389,50,69,0.725,55,329,384,283,65,49,114,239,671
1626220,2023-24,00,1610612751,BKN,31.0,49,6,1202.0,126,325,0.388,97,265,0.366,15,22,0.682,38,183,221,137,32,29,51,120,364
1626220,2023-24,00,1610612756,PHX,31.0,30,8,752.0,88,214,0.411,59,157,0.376,9,13,0.692,22,134,156,82,27,15,22,54,244
1626220,2023-24,00,0,TOT,31.0,79,14,1954.0,214,539,0.397,156,422,0.37,24,35,0.686,60,317,377,219,59,44,73,174,608
1626220,2024-25,00,1610612756,PHX,31.0,34,9,877.0,122,275,0.444,83,193,0.43,17,22,0.773,32,153,185,77,33,20,37,78,344
1629006,2018-19,00,1610612750,MIN,20.0,74,52,1757.0,196,508,0.386,60,215,0.279,118,162,0.728,41,177,218,91,88,33,63,166,570
1629006,2019-20,00,1610612750,MIN,21.0,62,28,1547.0,170,398,0.427,41,154,0.266,152,191,0.796,87,181,268,99,68,26,87,139,533
1629006,2020-21,00,1610612750,MIN,22.0,59,37,1197.0,102,254,0.402,29,108,0.269,83,108,0.769,63,93,156,63,54,28,43,123,316
1629006,2021-22,00,1610612750,MIN,23.0,49,6,516.0,42,104,0.404,14,47,0.298,35,51,0.686,29,41,70,25,26,12,23,53,133
1629006,2022-23,00,1610612756,PHX,24.0,72,26,1351.0,162,414,0.391,66,197,0.335,139,192,0.724,109,142,251,105,56,34,63,114,529
1629006,2023-24,00,1610612756,PHX,25.0,60,11,960.0,86,206,0.417,29,94,0.309,76,102,0.745,74,80,154,64,48,24,36,68,277
1629006,2024-25,00,1610612756,PHX,26.0,25,1,351.0,56,114,0.491,16,42,0.381,22,32,0.688,32,40,72,14,21,10,16,28,150
1630168,2020-21,00,1610612737,ATL,20.0,50,4,601.0,96,149,0.644,0,3,0.0,36,57,0.632,62,101,163,18,23,33,29,100,228
1630168,2021-22,00,1610612737,ATL,21.0,48,6,992.0,156,226,0.69,0,0,0.0,80,110,0.727,115,168,283,53,31,60,44,149,392
1630168,2022-23,00,1610612737,ATL,22.0,80,18,1849.0,317,497,0.638,4,13,0.308,153,196,0.781,217,359,576,81,56,107,81,251,791
1630168,2023-24,00,1610612737,ATL,23.0,55,8,1405.0,223,365,0.611,23,69,0.333,92,116,0.793,145,231,376,74,26,60,45,162,561
1630168,2024-25,00,1610612737,ATL,24.0,33,0,784.0,148,271,0.546,12,51,0.235,63,83,0.759,90,154,244,58,23,27,25,71,371
1630171,2020-21,00,1610612739,CLE,20.0,67,67,2173.0,235,559,0.42,62,214,0.29,114,157,0.726,68,138,206,128,62,24,86,185,646
1630171,2021-22,00,1610612739,CLE,21.0,67,61,1981.0,207,431,0.48,55,157,0.35,119,155,0.768,72,129,201,121,56,22,58,164,588
1630171,2022-23,00,1610612739,CLE,22.0,76,46,1653.0,175,354,0.494,62,171,0.363,78,103,0.757,52,135,187,87,56,30,42,158,490
1630171,2023-24,00,1610612739,CLE,23.0,69,42,1887.0,235,480,0.49,84,215,0.391,93,137,0.679,67,139,206,132,57,34,54,140,647
1630171,2024-25,00,1610612739,CLE,23.0,28,16,551.0,56,131,0.427,31,78,0.397,18,25,0.72,22,36,58,46,19,11,11,57,161
1642439,2024-25,00,1610612747,LAL,23.0,2,0,10.0,1,5,0.2,1,5,0.2,0,0,0.0,0,0,0,1,0,0,1,0,3
203482,2013-14,00,1610612738,BOS,23.0,70,9,1400.0,234,502,0.466,40,114,0.351,99,122,0.811,140,225,365,109,35,27,106,227,607
203482,2014-15,00,1610612738,BOS,24.0,64,13,1424.0,251,528,0.475,61,175,0.349,93,136,0.684,92,211,303,109,64,39,98,213,656
203482,2015-16,00,1610612738,BOS,25.0,69,8,1395.0,253,556,0.455,85,210,0.405,96,128,0.75,72,209,281,105,52,33,74,163,687
203482,2016-17,00,1610612738,BOS,26.0,75,6,1538.0,260,508,0.512,68,192,0.354,90,123,0.732,73,288,361,148,44,29,96,207,678
203482,2017-18,00,1610612748,MIA,27.0,76,22,1779.0,316,636,0.497,106,280,0.379,134,174,0.77,89,342,431,207,62,35,147,222,872
203482,2018-19,00,1610612748,MIA,28.0,79,36,1812.0,261,564,0.463,113,319,0.354,152,185,0.822,72,303,375,140,53,37,114,183,787
203482,2019-20,00,1610612748,MIA,29.0,67,9,1300.0,184,398,0.462,95,234,0.406,86,100,0.86,44,261,305,116,45,23,71,173,549
203482,2020-21,00,1610612748,MIA,30.0,43,38,1157.0,162,376,0.431,77,243,0.317,31,40,0.775,44,217,261,91,40,26,55,123,432
203482,2020-21,00,1610612745,HOU,30.0,27,24,840.0,175,321,0.545,49,125,0.392,114,135,0.844,43,185,228,112,39,16,71,84,513
203482,2020-21,00,0,TOT,30.0,70,62,1997.0,337,697,0.484,126,368,0.342,145,175,0.829,87,402,489,203,79,42,126,207,945
203482,2021-22,00,1610612765,DET,31.0,40,1,764.0,128,286,0.448,40,119,0.336,69,89,0.775,54,123,177,111,31,19,58,100,365
203482,2022-23,00,1610612762,UTA,32.0,68,68,1942.0,278,557,0.499,93,236,0.394,198,232,0.853,82,338,420,252,60,37,168,232,847
203482,2023-24,00,1610612762,UTA,33.0,50,8,1019.0,145,258,0.562,36,84,0.429,80,95,0.842,63,191,254,219,37,12,81,132,406
203482,2023-24,00,1610612761,TOR,33.0,28,19,739.0,131,239,0.548,24,71,0.338,70,85,0.824,45,112,157,128,37,18,71,98,356
203482,2023-24,00,0,TOT,33.0,78,27,1759.0,276,497,0.555,60,155,0.387,150,180,0.833,108,303,411,347,74,30,152,230,762
203482,2024-25,00,1610612761,TOR,33.0,18,1,264.0,37,79,0.468,12,27,0.444,23,27,0.852,17,44,61,39,12,4,24,39,109
1630647,2021-22,00,1610612742,DAL,25.0,4,0,18.0,2,5,0.4,1,2,0.5,2,4,0.5,2,5,7,2,0,0,0,2,7
1630647,2022-23,00,1610612760,OKC,26.0,23,2,272.0,44,94,0.468,8,31,0.258,17,28,0.607,22,30,52,11,14,0,16,46,113
1630647,2022-23,00,1610612765,DET,26.0,17,4,373.0,57,134,0.425,17,58,0.293,34,47,0.723,21,38,59,17,14,3,18,45,165
1630647,2022-23,00,0,TOT,26.0,40,6,645.0,101,228,0.443,25,89,0.281,51,75,0.68,43,68,111,28,28,3,34,91,278
1630647,2023-24,00,1610612764,WAS,27.0,43,0,393.0,81,167,0.485,13,46,0.283,32,49,0.653,35,50,85,35,27,5,21,62,207
1626162,2015-16,00,1610612764,WAS,20.0,63,9,671.0,90,211,0.427,25,79,0.316,31,49,0.633,25,108,133,13,22,7,34,100,236
1626162,2016-17,00,1610612764,WAS,21.0,79,5,1605.0,186,442,0.421,54,188,0.287,75,99,0.758,61,200,261,47,58,17,50,195,501
1626162,2017-18,00,1610612764,WAS,22.0,81,11,2231.0,318,790,0.403,126,369,0.341,191,233,0.82,59,304,363,98,80,35,90,234,953
1626162,2018-19,00,1610612764,WAS,23.0,29,7,755.0,132,305,0.433,41,132,0.311,68,85,0.8,24,105,129,20,27,20,30,71,373
1626162,2018-19,00,1610612756,PHX,23.0,40,12,1180.0,243,537,0.453,67,206,0.325,121,159,0.761,47,149,196,64,57,39,73,110,674
1626162,2018-19,00,0,TOT,23.0,69,19,1935.0,375,842,0.445,108,338,0.32,189,244,0.775,71,254,325,84,84,59,103,181,1047
1626162,2019-20,00,1610612756,PHX,24.0,56,55,1933.0,373,826,0.452,108,307,0.352,192,246,0.78,67,294,361,85,71,40,83,192,1046
1626162,2020-21,00,1610612744,GSW,25.0,55,50,1688.0,318,724,0.439,90,285,0.316,123,177,0.695,82,247,329,73,57,42,70,121,849
1626162,2021-22,00,1610612766,CHA,26.0,76,13,1999.0,410,932,0.44,191,553,0.345,126,189,0.667,79,223,302,84,77,31,67,189,1137
1626162,2022-23,00,1610612766,CHA,27.0,48,40,1548.0,353,819,0.431,108,339,0.319,158,208,0.76,65,184,249,54,68,18,64,141,972
1626162,2023-24,00,1610612755,PHI,28.0,68,52,2055.0,387,878,0.441,101,325,0.311,174,232,0.75,94,247,341,101,77,47,87,194,1049
1626162,2024-25,00,1610612755,PHI,29.0,36,33,1198.0,184,405,0.454,42,153,0.275,71,96,0.74,58,152,210,56,54,19,46,104,481
101108,2005-06,00,1610612740,NOK,21.0,78,78,2808.0,407,947,0.43,50,177,0.282,394,465,0.847,61,339,400,611,175,6,183,218,1258
101108,2006-07,00,1610612740,NOK,22.0,64,64,2353.0,381,871,0.437,50,143,0.35,292,357,0.818,54,226,280,569,118,3,161,154,1104
101108,2007-08,00,1610612740,NOH,23.0,80,80,3006.0,630,1291,0.488,92,249,0.369,332,390,0.851,62,259,321,925,217,4,201,185,1684
101108,2008-09,00,1610612740,NOH,24.0,78,78,3002.0,631,1255,0.503,64,176,0.364,455,524,0.868,69,363,432,861,216,10,231,212,1781
101108,2009-10,00,1610612740,NOH,25.0,45,45,1712.0,314,637,0.493,52,127,0.409,161,190,0.847,20,171,191,480,96,8,112,118,841
101108,2010-11,00,1610612740,NOH,26.0,80,80,2880.0,430,928,0.463,71,183,0.388,337,384,0.878,38,289,327,782,188,5,177,196,1268
101108,2011-12,00,1610612746,LAC,27.0,60,60,2181.0,425,890,0.478,79,213,0.371,260,302,0.861,42,171,213,543,152,4,124,138,1189
101108,2012-13,00,1610612746,LAC,28.0,70,70,2335.0,412,856,0.481,76,232,0.328,286,323,0.885,53,209,262,678,169,10,159,143,1186
101108,2013-14,00,1610612746,LAC,29.0,62,62,2171.0,406,870,0.467,78,212,0.368,295,345,0.855,38,230,268,663,154,4,145,157,1185
101108,2014-15,00,1610612746,LAC,30.0,82,82,2857.0,568,1170,0.485,139,349,0.398,289,321,0.9,52,324,376,838,156,15,190,203,1564
101108,2015-16,00,1610612746,LAC,31.0,74,74,2420.0,515,1114,0.462,122,329,0.371,294,328,0.896,39,271,310,738,152,13,194,185,1446
101108,2016-17,00,1610612746,LAC,32.0,61,61,1921.0,374,785,0.476,124,302,0.411,232,260,0.892,40,264,304,563,119,8,147,146,1104
101108,2017-18,00,1610612745,HOU,33.0,58,58,1847.0,367,798,0.46,144,379,0.38,203,221,0.919,37,276,313,457,96,14,128,141,1081
101108,2018-19,00,1610612745,HOU,34.0,58,58,1857.0,302,720,0.419,127,355,0.358,175,203,0.862,36,229,265,473,114,18,152,146,906
101108,2019-20,00,1610612760,OKC,35.0,70,70,2208.0,434,887,0.489,111,304,0.365,253,279,0.907,26,323,349,472,111,11,161,158,1232
101108,2020-21,00,1610612756,PHX,36.0,70,70,2200.0,439,879,0.499,102,258,0.395,169,181,0.934,25,287,312,622,99,19,156,166,1149
101108,2021-22,00,1610612756,PHX,37.0,65,65,2139.0,363,736,0.493,63,199,0.317,169,202,0.837,22,261,283,702,121,20,153,134,958
101108,2022-23,00,1610612756,PHX,38.0,59,59,1889.0,294,668,0.44,98,261,0.375,133,160,0.831,27,224,251,524,91,22,114,126,819
101108,2023-24,00,1610612744,GSW,39.0,58,18,1531.0,206,467,0.441,78,210,0.371,43,52,0.827,18,207,225,393,70,6,76,108,533
101108,2024-25,00,1610612759,SAS,39.0,39,39,1139.0,126,300,0.42,67,186,0.36,58,59,0.983,20,147,167,323,55,8,67,76,377
1626166,2015-16,00,1610612760,OKC,21.0,57,1,698.0,114,278,0.41,36,111,0.324,19,24,0.792,9,76,85,108,36,6,44,80,283
1626166,2016-17,00,1610612760,OKC,22.0,20,0,320.0,43,130,0.331,16,52,0.308,4,4,1.0,2,29,31,40,10,4,16,38,106
1626166,2016-17,00,1610612741,CHI,22.0,11,0,142.0,21,63,0.333,11,34,0.324,1,4,0.25,1,16,17,15,4,0,13,14,54
1626166,2016-17,00,0,TOT,22.0,31,0,462.0,64,193,0.332,27,86,0.314,5,8,0.625,3,45,48,55,14,4,29,52,160
1626166,2017-18,00,1610612741,CHI,23.0,25,14,582.0,87,215,0.405,35,91,0.385,12,16,0.75,18,51,69,113,26,9,36,44,221
1626166,2018-19,00,1610612741,CHI,24.0,31,12,536.0,69,168,0.411,16,59,0.271,22,25,0.88,10,43,53,83,20,6,34,49,176
1626166,2018-19,00,1610612739,CLE,24.0,9,1,176.0,27,55,0.491,9,25,0.36,11,16,0.688,3,16,19,23,8,3,11,15,74
1626166,2018-19,00,0,TOT,24.0,40,13,712.0,96,223,0.43,25,84,0.298,33,41,0.805,13,59,72,106,28,9,45,64,250
1626166,2019-20,00,1610612756,PHX,25.0,8,0,183.0,33,68,0.485,15,29,0.517,6,7,0.857,4,27,31,24,8,2,11,20,87
1626166,2020-21,00,1610612756,PHX,26.0,60,1,1079.0,191,395,0.484,73,166,0.44,50,56,0.893,16,128,144,217,36,16,60,97,505
1626166,2021-22,00,1610612756,PHX,27.0,58,12,1278.0,240,587,0.409,71,211,0.336,75,89,0.843,24,151,175,282,40,17,103,119,626
1626166,2022-23,00,1610612756,PHX,28.0,48,15,968.0,188,453,0.415,68,185,0.368,49,64,0.766,12,94,106,214,33,8,81,88,493
1626166,2023-24,00,1610612749,MIL,29.0,47,2,702.0,101,222,0.455,52,131,0.397,37,44,0.841,5,57,62,109,22,3,31,73,291
1626166,2023-24,00,1610612755,PHI,29.0,31,8,602.0,107,259,0.413,52,136,0.382,21,23,0.913,16,39,55,96,20,8,35,53,287
1626166,2023-24,00,0,TOT,29.0,78,10,1304.0,208,481,0.432,104,267,0.39,58,67,0.866,21,96,117,205,42,11,66,126,578
1626166,2024-25,00,1610612752,NYK,30.0,36,1,539.0,93,215,0.433,54,132,0.409,19,22,0.864,10,42,52,93,22,11,24,62,259
203901,2014-15,00,1610612753,ORL,21.0,82,63,2489.0,301,708,0.425,11,42,0.262,118,214,0.551,107,242,349,533,142,20,203,193,731
203901,2015-16,00,1610612753,ORL,22.0,73,69,2145.0,318,730,0.436,30,92,0.326,112,190,0.589,77,184,261,467,89,20,177,159,778
203901,2016-17,00,1610612753,ORL,23.0,82,58,2412.0,430,912,0.471,40,146,0.274,146,211,0.692,89,298,387,529,88,40,178,177,1046
203901,2017-18,00,1610612753,ORL,24.0,44,44,1257.0,238,458,0.52,25,67,0.373,72,114,0.632,47,127,174,275,64,16,114,97,573
203901,2017-18,00,1610612756,PHX,24.0,19,19,551.0,91,209,0.435,5,25,0.2,37,54,0.685,17,83,100,118,19,6,54,50,224
203901,2017-18,00,0,TOT,24.0,63,63,1809.0,329,667,0.493,30,92,0.326,109,168,0.649,64,210,274,393,83,22,168,147,797
203901,2018-19,00,1610612740,NOP,25.0,42,42,1250.0,179,412,0.434,33,105,0.314,55,74,0.743,49,171,220,320,44,17,112,81,446
203901,2019-20,00,1610612752,NYK,26.0,45,36,1246.0,193,440,0.439,14,69,0.203,49,86,0.57,52,160,212,323,70,17,96,89,449
203901,2020-21,00,1610612752,NYK,27.0,63,63,1484.0,269,622,0.432,28,98,0.286,73,107,0.682,64,152,216,203,47,9,103,116,639
203901,2021-22,00,1610612756,PHX,28.0,50,1,549.0,67,175,0.383,4,18,0.222,12,32,0.375,21,67,88,99,25,6,47,38,150
203901,2024-25,00,1610612740,NOP,30.0,7,3,144.0,23,46,0.5,0,1,0.0,1,2,0.5,5,19,24,48,10,3,20,10,47
1627780,2016-17,00,1610612749,MIL,24.0,6,0,99.0,8,22,0.364,1,9,0.111,3,5,0.6,0,12,12,13,3,4,10,9,20
1627780,2017-18,00,1610612749,MIL,25.0,12,6,106.0,13,33,0.394,2,12,0.167,2,3,0.667,4,13,17,9,3,1,3,17,30
1627780,2017-18,00,1610612747,LAL,25.0,11,0,115.0,17,41,0.415,4,13,0.308,1,6,0.167,9,18,27,12,4,2,4,13,39
1627780,2017-18,00,0,TOT,25.0,23,6,221.0,30,74,0.405,6,25,0.24,3,9,0.333,13,31,44,21,7,3,7,30,69
1627780,2018-19,00,1610612764,WAS,26.0,3,0,16.0,5,8,0.625,1,2,0.5,0,0,0.0,1,1,2,4,3,1,1,2,11
1627780,2019-20,00,1610612764,WAS,27.0,29,17,432.0,48,116,0.414,13,46,0.283,4,8,0.5,26,54,80,48,33,7,20,54,113
1627780,2020-21,00,1610612744,GSW,28.0,10,0,40.0,10,13,0.769,2,4,0.5,3,4,0.75,2,9,11,1,6,1,1,8,25
1627780,2021-22,00,1610612744,GSW,29.0,71,16,1248.0,212,344,0.616,43,120,0.358,35,58,0.603,72,175,247,64,96,22,40,131,502
1627780,2022-23,00,1610612757,POR,30.0,15,1,255.0,24,41,0.585,9,17,0.529,4,4,1.0,10,29,39,22,16,1,12,29,61
1627780,2022-23,00,1610612744,GSW,30.0,7,0,112.0,17,28,0.607,4,9,0.444,2,3,0.667,14,16,30,8,6,4,4,14,40
1627780,2022-23,00,0,TOT,30.0,22,1,368.0,41,69,0.594,13,26,0.5,6,7,0.857,24,45,69,30,22,5,16,43,101
1627780,2023-24,00,1610612744,GSW,31.0,44,0,680.0,103,183,0.563,20,55,0.364,14,23,0.609,46,67,113,48,39,18,27,77,240
1627780,2024-25,00,1610612744,GSW,32.0,29,4,387.0,61,109,0.56,5,32,0.156,10,17,0.588,33,51,84,35,20,10,15,43,137
1641809,2023-24,00,1610612738,BOS,24.0,3,0,23.0,4,6,0.667,3,5,0.6,0,0,0.0,0,1,1,1,2,0,1,1,11
1641809,2024-25,00,1610612738,BOS,25.0,11,0,109.0,11,22,0.5,7,17,0.412,6,7,0.857,5,18,23,8,2,2,5,10,35
1641763,2023-24,00,1610612741,CHI,20.0,40,0,323.0,32,77,0.416,12,38,0.316,13,19,0.684,12,24,36,13,7,7,10,40,89
1641763,2024-25,00,1610612741,CHI,21.0,40,3,546.0,66,148,0.446,26,83,0.313,23,34,0.676,33,46,79,17,19,10,16,51,181
1629618,2023-24,00,1610612743,DEN,24.0,27,0,122.0,15,35,0.429,9,25,0.36,3,4,0.75,1,13,14,21,4,0,9,13,42
1629618,2024-25,00,1610612743,DEN,25.0,14,0,120.0,17,32,0.531,9,19,0.474,1,1,1.0,1,12,13,26,2,1,6,10,44
1630590,2022-23,00,1610612747,LAL,22.0,6,0,32.0,4,12,0.333,1,3,0.333,5,9,0.556,2,2,4,2,2,1,2,3,14
1630590,2023-24,00,1610612763,MEM,23.0,21,16,527.0,100,203,0.493,30,72,0.417,41,55,0.745,22,45,67,98,36,10,56,60,271
1630590,2024-25,00,1610612763,MEM,24.0,41,16,904.0,156,330,0.473,46,122,0.377,60,89,0.674,30,110,140,192,49,16,80,100,418
1631342,2024-25,00,1610612737,ATL,26.0,1,0,25.0,7,8,0.875,5,6,0.833,0,0,0.0,3,1,4,0,0,0,1,4,19
203486,2013-14,00,1610612751,BKN,24.0,70,22,1275.0,199,302,0.659,0,3,0.0,122,195,0.626,99,209,308,60,49,55,77,171,520
203486,2014-15,00,1610612751,BKN,25.0,82,45,1743.0,280,489,0.573,0,3,0.0,157,317,0.495,175,337,512,74,65,63,106,207,717
203486,2015-16,00,1610612757,POR,26.0,82,82,2084.0,267,517,0.516,0,4,0.0,215,335,0.642,201,427,628,226,68,85,154,253,749
203486,2016-17,00,1610612757,POR,27.0,54,54,1516.0,235,442,0.532,0,5,0.0,127,224,0.567,120,312,432,214,50,63,88,149,597
203486,2016-17,00,1610612743,DEN,27.0,27,10,632.0,99,181,0.547,0,1,0.0,47,76,0.618,50,123,173,70,19,29,46,77,245
203486,2016-17,00,0,TOT,27.0,81,64,2148.0,334,623,0.536,0,6,0.0,174,300,0.58,170,435,605,284,69,92,134,226,842
203486,2017-18,00,1610612743,DEN,28.0,74,26,1439.0,221,368,0.601,0,1,0.0,82,179,0.458,132,268,400,142,49,81,102,184,524
203486,2018-19,00,1610612743,DEN,29.0,82,17,1731.0,262,442,0.593,2,10,0.2,111,198,0.561,165,359,524,243,66,76,126,252,637
203486,2019-20,00,1610612743,DEN,30.0,61,1,1057.0,177,288,0.615,0,5,0.0,83,155,0.535,98,219,317,154,33,38,82,143,437
203486,2020-21,00,1610612765,DET,31.0,56,56,1499.0,234,381,0.614,0,7,0.0,113,169,0.669,145,374,519,202,43,50,105,186,581
203486,2021-22,00,1610612766,CHA,32.0,73,73,1793.0,205,320,0.641,0,2,0.0,67,171,0.392,176,389,565,226,61,52,100,224,477
203486,2022-23,00,1610612766,CHA,33.0,56,56,1596.0,265,396,0.669,0,0,0.0,155,256,0.605,187,354,541,205,35,35,87,161,685
203486,2022-23,00,1610612746,LAC,33.0,23,4,457.0,64,88,0.727,0,0,0.0,44,57,0.772,42,117,159,40,11,12,30,56,172
203486,2022-23,00,0,TOT,33.0,79,60,2053.0,329,484,0.68,0,0,0.0,199,313,0.636,229,471,700,245,46,47,117,217,857
